,noun
11160,남녀
11161,출산
11162,여성
11163,일부
11164,부속품
11165,지적
11166,일부
11167,사례
11168,극단적
11169,성별
11170,갈등
11171,일조
11172,남자
11173,환자
11174,사람
11175,한이
11176,사지
11177,여자
11178,일본
11179,중공
11180,흑사병
11181,세기
11182,흑사병
11183,유행
11184,중세
11185,흑사병
11186,시대
11187,전염병
11188,하나
11189,여성
11190,징병
11191,이대
11192,한남
11193,생각
11194,보고
11195,오빠
11196,오빠
11197,정상인
11198,여성
11199,오랑
11200,트위터
11201,급식
11202,목소리
11203,극소수
11204,남자
11205,주면
11206,트위터
11207,여자
11208,이기적
11209,민낯
11210,실제
11211,사례
11212,하나하나
11213,사회
11214,운영
11215,여성
11216,주장
11217,주장
11218,근거
11219,학교
11220,여자애
11221,대다수
11222,소리
11223,사회
11224,운영
11225,여성
11226,주장
11227,치기
11228,한남
11229,소리
11230,대다수
11231,참고
11232,중국
11233,한남
11234,소리
11235,여혐
11236,인식
11237,여성
11238,정치
11239,배제
11240,민주당
11241,소리
11242,여성
11243,인권
11244,완전
11245,박탈
11246,소수
11247,남자
11248,한남
11249,소리
11250,차례
11251,미러
11252,그따위
11253,사회
11254,거지
11255,여성
11256,참정권
11257,이슬람
11258,국가
11259,박탈
11260,젠더
11261,갈등
11262,이용
11263,치질
11264,업보
11265,한국
11266,방도
11267,거지
11268,지난번
11269,소리
11270,여자
11271,투표권
11272,학교
11273,자조
11274,얘기
11275,자조
11276,한남
11277,생각
11278,자조
11279,소리
11280,여혐
11281,발언
11282,자조
11283,애초
11284,자조
11285,성립
11286,스스로
11287,한남
11288,생각
11289,다가
11290,무엇
11291,조야
11292,조소
11293,거보
11294,여자
11295,생각
11296,남자
11297,강제
11298,징병
11299,노역
11300,부산물
11301,인식
11302,머리
11303,군대
11304,교환
11305,학생
11306,감성
11307,여자
11308,내가
11309,괴물
11310,검찰
11311,경찰
11312,권력
11313,여자
11314,남경
11315,자기
11316,생각
11317,소름
11318,지지
11319,여성
11320,동지
11321,남자
11322,핸드폰
11323,남경
11324,여자
11325,휴대폰
11326,조심
11327,여경
11328,부서
11329,원래
11330,판결
11331,만국
11332,공통
11333,남성
11334,여자
11335,형벌
11336,수색
11337,과정
11338,심문
11339,비교
11340,배려
11341,대한민국
11342,남경
11343,여자
11344,열람
11345,절대
11346,여경
11347,남경
11348,여자
11349,조회
11350,순간
11351,승소
11352,수자
11353,공고
11354,공대
11355,직업
11356,고등학교
11357,분야
11358,성비
11359,본인
11360,선호
11361,애초
11362,건설
11363,현장
11364,여성
11365,중단
11366,사유
11367,통계
11368,본인
11369,평소
11370,관심
11371,레미제라블
11372,스스로
11373,피해자
11374,시나리오
11375,미들
11376,건설
11377,관련
11378,자격증
11379,취득
11380,성비
11381,성비
11382,압도적
11383,차이
11384,여자
11385,분야
11386,자격증
11387,남자
11388,시험
11389,신청
11390,여자
11391,차별
11392,남발
11393,역효과
11394,노력
11395,여자
11396,차별
11397,생각
11398,마음
11399,우리나라
11400,여자
11401,미취학
11402,아동
11403,나라
11404,관심
11405,기분
11406,건설
11407,여자
11408,노동자
11409,수가
11410,남자
11411,대비
11412,세금
11413,조사
11414,라도
11415,여성
11416,조사
11417,다음
11418,이제
11419,대책
11420,방안
11421,마련
11422,건설
11423,노동자
11424,고충
11425,대응
11426,여성
11427,불편
11428,사회
11429,관심
11430,장애인
11431,생각
11432,세금
11433,내야
11434,세금
11435,조사
11436,여자
11437,돌이
11438,나이
11439,생각
11440,물소
11441,돼지
11442,남도
11443,출격
11444,식비
11445,지출
11446,징검다리
11447,연차
11448,고위층
11449,간첩
11450,북한
11451,노예
11452,병사
11453,나라
11454,군대
11455,보안
11456,중국인
11457,압수
11458,수색
11459,음모
11460,정치
11461,병자
11462,시사
11463,북한
11464,중국
11465,식충이
11466,상사
11467,원사
11468,장교
11469,사람
11470,라도
11471,내고
11472,입학
11473,대학
11474,기업
11475,학생
11476,노동자
11477,교수
11478,악덕
11479,고용주
11480,내신
11481,마인드
11482,이상
11483,이하
11484,본인
11485,합리적
11486,착각
11487,돼지
11488,출격
11489,돼지
11490,남도
11491,진보
11492,대학생
11493,조선족
11494,추정
11495,지가
11496,계정
11497,보리
11498,나졸
11499,석가
11500,초시
11501,합격
11502,개소리
11503,수시
11504,패스
11505,수시
11506,패스
11507,서울대
11508,국민
11509,전체
11510,프로
11511,나라
11512,운명
11513,지금
11514,시대
11515,성공
11516,학벌
11517,분야
11518,문제
11519,학력
11520,속내
11521,문제
11522,억대
11523,지성
11524,코르셋
11525,지지
11526,자칭
11527,여성학
11528,교수
11529,본질
11530,결국
11531,시기
11532,질투
11533,여성
11534,인권
11535,포장
11536,득세
11537,거랑
11538,맥락
11539,현상
11540,엘리트주의
11541,소신
11542,발언
11543,인간
11544,생각
11545,도리
11546,인간
11547,시대
11548,생각
11549,재앙
11550,감독권
11551,완전
11552,박탈
11553,좌파
11554,빨갱이
11555,이것을
11556,현생
11557,시궁창
11558,시선
11559,신경
11560,인터넷
11561,만화
11562,등에
11563,사람
11564,불쾌감
11565,의중
11566,불편
11567,물음
11568,의견
11569,조사
11570,과정
11571,의향
11572,감정
11573,전문
11574,시위
11575,수준
11576,국민
11577,수준
11578,정당
11579,몰표
11580,이제
11581,범죄자
11582,중국인
11583,불체
11584,천국
11585,인맥
11586,능력
11587,예정
11588,운동권
11589,경찰
11590,물고문
11591,전기
11592,고문
11593,검찰
11594,대통령
11595,감방
11596,정권
11597,잡음
11598,무단
11599,방북
11600,스타
11601,국회의원
11602,다음
11603,자유
11604,탈북자
11605,보고
11606,변절자
11607,일성
11608,김정일
11609,분향소
11610,위인
11611,맞이
11612,환영
11613,정은
11614,찬양
11615,준비
11616,통일
11617,운동
11618,민주화
11619,운동
11620,민주화
11621,운동
11622,민주화
11623,운동
11624,민주화
11625,운동
11626,자본
11627,세력
11628,주구
11629,난함
11630,운동권
11631,정상
11632,등신
11633,수사
11634,검찰
11635,모름
11636,대다수
11637,정신병
11638,페미니즘
11639,심취
11640,민주당
11641,지지
11642,애초
11643,미니
11644,진영
11645,논리
11646,수완
11647,박시
11648,이득
11649,진영
11650,고위직
11651,정치인
11652,부실
11653,수사
11654,피해
11655,국민
11656,진영
11657,논리
11658,이유
11659,무지
11660,찬성
11661,비율
11662,생각
11663,사실
11664,문제
11665,국민
11666,수준
11667,정부
11668,생각
11669,대한
11670,민국
11671,평균
11672,주변
11673,사람
11674,평균
11675,염두
11676,여초
11677,능지
11678,하루
11679,이틀
11680,사실
11681,페미니즘
11682,시작
11683,주축
11684,연령
11685,대도
11686,대학
11687,운동권
11688,끝물
11689,반미
11690,열풍
11691,아줌마
11692,지능
11693,페미니즘
11694,몰입
11695,근본적
11696,원인
11697,이성적
11698,사고
11699,감정적
11700,문제
11701,접근
11702,감정적
11703,페미니즘
11704,피해
11705,망상
11706,수완
11707,지지
11708,루트
11709,임기
11710,시작
11711,법률안
11712,거부권
11713,그전
11714,고장
11715,일반
11716,따리
11717,선민
11718,의식
11719,의치
11720,대면
11721,인정
11722,미래
11723,소득
11724,능지
11725,설사
11726,차등
11727,투표제
11728,도입
11729,일반
11730,따리
11731,이상
11732,일은
11733,주제
11734,파악
11735,지상
11736,목표
11737,동맹
11738,파기
11739,자본주의
11740,재벌
11741,해체
11742,중국
11743,조선
11744,조선
11745,반도
11746,통일
11747,일반미
11748,민주당
11749,빨갱이
11750,때문
11751,한국
11752,남자
11753,여자
11754,내가
11755,하단
11756,돼지
11757,냄새
11758,라멘
11759,일본
11760,돼지
11761,국밥
11762,원래
11763,일본
11764,현지
11765,식당
11766,가도
11767,돼지
11768,국밥
11769,포지션
11770,이해
11771,부산
11772,돼지
11773,국밥
11774,돼지
11775,냄새
11776,나지
11777,내가
11778,생각
11779,돼지
11780,냄새
11781,내가
11782,여성
11783,면제
11784,여자
11785,나도
11786,정도
11787,머리
11788,소리
11789,여자
11790,망상
11791,필자
11792,자기
11793,고생
11794,거지
11795,병역
11796,무임승차
11797,말자
11798,대부분
11799,만족
11800,불만족
11801,대면
11802,대면
11803,거리
11804,기자
11805,결국
11806,입소문
11807,아들
11808,입영
11809,국내
11810,유수
11811,짜장
11812,제조
11813,시설
11814,나도
11815,꼰대
11816,대면
11817,학번
11818,사회화
11819,대면
11820,계속
11821,거도
11822,문제
11823,문제
11824,온라인
11825,정상인
11826,이랑
11827,생각
11828,결국
11829,사회화
11830,기준
11831,세대
11832,해병대
11833,상임
11834,미개
11835,남자
11836,대도
11837,양아치
11838,헬스
11839,문제
11840,안됨
11841,이건
11842,장벽
11843,도로
11844,주행
11845,돼지
11846,돼지
11847,구별
11848,보군
11849,이제
11850,부조리
11851,부모
11852,해병대
11853,수준
11854,흑인
11855,해병대
11856,여초
11857,조롱
11858,동일
11859,시해
11860,군복무
11861,니들
11862,해병
11863,짜장
11864,고문
11865,추행
11866,성폭행
11867,각종
11868,악습
11869,부조리
11870,니들
11871,스스로
11872,과학
11873,빈지
11874,교대
11875,이대
11876,평소
11877,생각
11878,과학
11879,열등감
11880,무리
11881,본적
11882,실제
11883,자체
11884,대여
11885,대부분
11886,나이
11887,축제
11888,한번
11889,가본
11890,후배
11891,자리
11892,어이
11893,학교생활
11894,해본
11895,선배
11896,틀니
11897,노천
11898,극장
11899,새내기
11900,전용
11901,축제
11902,학년
11903,응원
11904,튜브
11905,응원
11906,천박
11907,나이
11908,후배
11909,불편
11910,하단
11911,불편
11912,한마디
11913,후배
11914,인신공격
11915,선배
11916,인성
11917,사회
11918,나이
11919,감사
11920,내가
11921,생각
11922,변화
11923,루트
11924,페미니즘
11925,순간
11926,남친
11927,남여
11928,인간성
11929,사람
11930,사실
11931,현생
11932,인권
11933,페미니즘
11934,여자
11935,페미니즘
11936,남자
11937,이유
11938,전수
11939,조사
11940,성별
11941,조사
11942,하자
11943,여자
11944,비율
11945,기억
11946,적자
11947,노적
11948,정난
11949,하녀
11950,정도
11951,급식
11952,중국
11953,북한
11954,나라
11955,미안
11956,여성부
11957,포르노
11958,박멸
11959,수준
11960,옛날
11961,이젠
11962,검색
11963,딴소리
11964,나라
11965,허브
11966,이유
11967,불법
11968,촬영
11969,물이
11970,인물
11971,자체
11972,불법
11973,나라
11974,자체
11975,구시대
11976,불법
11977,촬영
11978,한남
11979,닭다리
11980,지방
11981,남자
11982,차별적
11983,제도
11984,남성
11985,중심
11986,여혐
11987,사회
11988,약대
11989,입시
11990,여자
11991,학벌
11992,단계
11993,수준
11994,일부
11995,여자
11996,혜택
11997,약대
11998,선정
11999,과정
12000,결과적
12001,남자
12002,차별
12003,사상
12004,정신병자
12005,여대
12006,약대
12007,여자
12008,혜택
12009,거지
12010,가부장
12011,제도
12012,유서
12013,여자
12014,집안
12015,집안일
12016,무덤
12017,지가
12018,혜택
12019,차별
12020,여자
12021,차별
12022,개소리
12023,당장
12024,올해
12025,입시
12026,연공
12027,약대
12028,여대
12029,적폐
12030,약대
12031,서울
12032,여대
12033,민국
12034,여자
12035,벼슬
12036,고참
12037,문제
12038,외국인
12039,주장
12040,인터넷
12041,우리나라
12042,일본
12043,문제
12044,중국
12045,문제
12046,일본
12047,우리나라
12048,중국
12049,우리나라
12050,서로
12051,나리
12052,꼰대
12053,문화
12054,번식
12055,마음
12056,조선족
12057,부대
12058,무시
12059,좌파
12060,정권
12061,주면
12062,이유
12063,충용
12064,두뇌
12065,중공군
12066,중간고사
12067,범위
12068,격퇴
12069,중공군
12070,어림
12071,아암
12072,여성
12073,혜택
12074,여성
12075,감당
12076,여성
12077,희생
12078,육아
12079,필요
12080,여자
12081,군대
12082,투표권
12083,일부
12084,박탈
12085,생각
12086,여자
12087,군대
12088,가게
12089,징병
12090,운동
12091,의무
12092,권리
12093,태도
12094,권리
12095,참정권
12096,바지
12097,민주주의
12098,국가
12099,법과
12100,제도
12101,징병
12102,찬성
12103,정도
12104,패널
12105,징집
12106,대상
12107,애초
12108,강제
12109,군대
12110,가면
12111,투표권
12112,박탈
12113,선택
12114,문제
12115,양립
12116,투표권
12117,박탈
12118,군대
12119,지원
12120,유인
12121,하자
12122,거도
12123,군대
12124,민주주의
12125,국민
12126,생각
12127,기어
12128,처벌
12129,얘기
12130,할당제
12131,혜택
12132,양성
12133,평등
12134,정상적
12135,남자
12136,반대
12137,남자
12138,손해
12139,시대
12140,여성
12141,혜택
12142,쿠폰
12143,불쾌
12144,여성
12145,징병
12146,청원
12147,의무
12148,권리
12149,소리야
12150,나라
12151,남자
12152,병역
12153,의무
12154,여자
12155,잘못
12156,니들
12157,난리
12158,생각
12159,문제
12160,여성
12161,애도
12162,군대
12163,고생
12164,경력
12165,고생
12166,경력
12167,남자
12168,가족
12169,바가지
12170,결혼
12171,후회
12172,여성
12173,여자
12174,불리
12175,소리
12176,여자
12177,스스로
12178,국민
12179,포기
12180,니들
12181,범죄
12182,교도소
12183,시위
12184,자경단
12185,여성
12186,혜택
12187,부부
12188,육아
12189,지원
12190,남성
12191,국방
12192,공공재
12193,여성
12194,국가
12195,인구
12196,재생산
12197,공공재
12198,마인드
12199,지금
12200,남자
12201,동안
12202,시급
12203,공공재
12204,여자
12205,혜택
12206,여자
12207,군대
12208,가야
12209,정상
12210,징병제
12211,제도
12212,여자
12213,군대
12214,가야
12215,동의
12216,마인
12217,투표권
12218,중국
12219,북한
12220,정치적
12221,이득
12222,남자
12223,손해
12224,극단적
12225,여성
12226,혜택
12227,양성
12228,징병
12229,제인
12230,이스라엘
12231,출산
12232,임신
12233,여성
12234,면제
12235,대한민국
12236,인구
12237,절벽
12238,지금
12239,심각
12240,라도
12241,여자
12242,좌파
12243,정권
12244,기가
12245,여자
12246,입학
12247,혜택
12248,서울
12249,약대
12250,남자
12251,여자
12252,혜택
12253,정신
12254,보수적
12255,이어도
12256,남자
12257,차별
12258,원인
12259,불합리
12260,이유
12261,여성
12262,할당제
12263,대신
12264,출산
12265,육아
12266,커리어
12267,손해
12268,교사
12269,공무원
12270,여자
12271,메리트
12272,결혼
12273,출산
12274,믿음
12275,나이
12276,차면
12277,결혼
12278,출산
12279,현실
12280,문제
12281,여자
12282,메리트
12283,결혼
12284,출산
12285,경력
12286,단절
12287,실적
12288,기업
12289,국가
12290,강제적
12291,라도
12292,여성
12293,고용
12294,특별
12295,여자
12296,군대
12297,가면
12298,고생
12299,고생
12300,생각
12301,배알
12302,거지
12303,여자
12304,초반
12305,기혼녀
12306,강아지
12307,시골
12308,기여
12309,성애
12310,여성
12311,징병
12312,보조
12313,목소리
12314,정부
12315,여성
12316,징병제
12317,의무화
12318,지금
12319,출산율
12320,바닥
12321,여성
12322,군대
12323,의무화
12324,나라
12325,지금
12326,한데
12327,군대
12328,상황
12329,최악
12330,모두
12331,정부
12332,입장
12333,절대
12334,실현
12335,일임
12336,이스라엘
12337,여성
12338,징병
12339,출산
12340,면제
12341,조건
12342,여성
12343,징병
12344,한국
12345,국적
12346,포기
12347,해외
12348,사람
12349,국내
